Date,Price,AHR999
2024/05/29 04:44:09,68352.3,1.1529011707513408
2024/05/29 04:45:09,68219.6,1.1484290029666577
2024/05/29 04:46:09,68268.2,1.1500658794805088
2024/05/29 04:47:09,68197.9,1.147698510679592
2024/05/29 04:48:10,68203.2,1.1478769043975539
2024/05/29 04:49:10,68193.6,1.147553786340211
2024/05/29 04:50:10,68219.9,1.1484391035670252
2024/05/29 04:51:10,68180.5,1.14711293820535
2024/05/29 04:52:10,68225.1,1.1486141876975873
2024/05/29 04:53:11,68269.8,1.1501197882395044
2024/05/29 04:54:11,68260.9,1.1498199367999982
2024/05/29 04:55:11,68259.2,1.1497626662526637
2024/05/29 04:56:11,68282.8,1.1505578437425807
2024/05/29 04:57:12,68305,1.1513061005885685
2024/05/29 04:58:12,68333.1,1.1522535672750835
2024/05/29 04:59:12,68338.2,1.1524255692035008
2024/05/29 09:58:54,68574.7,1.1569004165408072
2024/05/29 10:00:52,68614.6,1.161766599251632
2024/05/29 12:51:00,68863.6,1.1702139202747823
2024/05/29 12:52:50,68832.7,1.1655854450851604
2024/05/29 12:53:52,68796,1.164342850156122
2024/05/29 12:54:47,68856.8,1.166404405005355
2024/05/29 12:55:48,68835.1,1.165669343624281
2024/05/29 12:56:48,68868.7,1.166807601547327
2024/05/29 12:57:49,68885.2,1.1673667708571196
2024/05/29 12:58:49,68875.6,1.1670414196901633
2024/05/29 12:59:49,68869.4,1.1668313211607941
2024/05/29 13:00:50,68847,1.166072413111133
2024/05/29 13:01:50,68808.9,1.1647821588991363
2024/05/29 13:02:51,68803.5,1.1645993460115314
2024/05/29 13:03:51,68787.2,1.1640476089416123
2024/05/29 13:04:51,68763.9,1.1632591565616563
2024/05/29 13:05:52,68762.8,1.1632219400908745
2024/05/29 13:06:52,68780,1.163803938486801
2024/05/29 13:07:53,68753.8,1.1629174640560154
2024/05/29 13:08:53,68724.7,1.1619332642987588
2024/05/29 13:09:53,68724.7,1.1619332642987588
2024/05/29 13:10:54,68735.9,1.1623120135103675
2024/05/29 13:11:54,68718.8,1.1617337694448906
2024/05/29 13:12:54,68681.6,1.1604763319201299
2024/05/29 13:13:55,68637.4,1.158983164927375
2024/05/29 13:14:55,68607.9,1.157987129062907
2024/05/29 13:15:56,68663.6,1.1598681388452148
2024/05/29 13:16:56,68668.1,1.1600201721687424
2024/05/29 13:17:56,68655,1.1595776139870217
2024/05/29 13:18:57,68677.7,1.1603445432257231
2024/05/29 13:19:57,68666.8,1.1599762504074262
2024/05/29 13:20:58,68700,1.1610982051653982
2024/05/29 13:21:58,68731,1.1621463031359127
2024/05/29 13:22:58,68711.9,1.161500483631665
2024/05/29 13:23:59,68740.1,1.1624540603767477
2024/05/29 13:25:01,68718.5,1.161723626096343
2024/05/29 13:26:02,68704.2,1.161240177844538
2024/05/29 13:27:03,68706.2,1.1613077869327666
2024/05/29 13:28:03,68706,1.1613010259353798
2024/05/29 13:29:03,68700.7,1.16112186667586
2024/05/29 13:30:04,68733.9,1.162244375195968
2024/05/29 13:31:04,68704.8,1.161260460364357
2024/05/29 13:32:04,68738.1,1.1623864179293542
2024/05/29 13:33:05,68732.1,1.1621835023957277
2024/05/29 13:34:05,68698.2,1.1610373623884056
2024/05/29 13:35:06,68749.7,1.1627787715200815
2024/05/29 13:36:06,68721.2,1.1618149178274246
2024/05/29 13:37:06,68750.1,1.1627923021351
2024/05/29 13:38:07,68765.6,1.1633166740966077
2024/05/29 13:39:07,68775.7,1.163658425241559
2024/05/29 13:40:08,68766.6,1.1633505086049274
2024/05/29 13:41:08,68760.6,1.1631475089353542
2024/05/29 13:42:08,68764.3,1.163272689971366
2024/05/29 13:43:09,68760.1,1.1631305930957605
2024/05/29 13:44:09,68740.1,1.1624540603767477
2024/05/29 13:45:10,68759.9,1.1631238267943644
2024/05/29 13:46:10,68726.9,1.1620076565942963
2024/05/29 13:47:10,68713.1,1.1615410533947248
2024/05/29 13:48:11,68705.4,1.1612807430613041
2024/05/29 13:49:11,68692.9,1.1608582234691198
2024/05/29 13:50:12,68709.4,1.1614159655675647
2024/05/29 13:51:12,68714.7,1.1615951475142685
2024/05/29 13:52:13,68707.3,1.161344972770192
2024/05/29 13:53:14,68703.4,1.1612131347603125
2024/05/29 13:54:14,68696.7,1.1609866612920026
2024/05/29 13:55:14,68667.1,1.159986386124696
2024/05/29 13:56:15,68662.8,1.1598411117418985
2024/05/29 13:57:15,68654.3,1.1595539682163785
2024/05/29 13:58:16,68639.7,1.1590608399541602
2024/05/29 13:59:16,68607.4,1.1579702507892755
2024/05/29 14:00:16,68623,1.158496910877055
2024/05/29 14:01:17,68606.2,1.1579297434344236
2024/05/29 14:02:17,68627.5,1.158648854307966
2024/05/29 14:03:18,68645,1.1592398401426183
2024/05/29 14:04:18,68653.7,1.1595337006048587
2024/05/29 14:05:19,68650.7,1.1594323652041854
2024/05/29 14:06:21,68633.7,1.15885821491096
2024/05/29 14:07:22,68610.3,1.1580681464885783
2024/05/29 14:08:24,68626.4,1.1586117116603267
2024/05/29 14:09:25,68647.2,1.159314146166829
2024/05/29 14:10:26,68651.9,1.1594728988330696
2024/05/29 14:11:26,68672.6,1.1601722154557375
2024/05/29 14:12:26,68684.2,1.1605641952073285
2024/05/29 14:13:27,68672.2,1.1601587000934341
2024/05/29 14:14:27,68639.1,1.1590405766527632
2024/05/29 14:15:28,68619.5,1.1583787395413363
2024/05/29 14:16:28,68645.2,1.1592465951373239
2024/05/29 14:17:28,68670,1.1600843670079544
2024/05/29 14:18:29,68681.6,1.1604763319201299
2024/05/29 14:19:29,68670,1.1600843670079544
2024/05/29 14:20:30,68674.9,1.1602499303167106
2024/05/29 14:21:30,68631.1,1.1587704162263917
2024/05/29 14:22:30,68635.3,1.1589122465238924
2024/05/29 14:23:31,68636.9,1.1589662793964033
2024/05/29 14:24:31,68649.8,1.1594019654474839
2024/05/29 14:25:31,68617.5,1.1583112157699098
2024/05/29 14:26:32,68630.1,1.1587366483871988
2024/05/29 14:27:32,68632,1.1588008077023446
2024/05/29 14:28:32,68645.8,1.1592668602395257
2024/05/29 14:29:33,68652.7,1.1594999216459445
2024/05/29 14:30:33,68654.4,1.1595573461688522
2024/05/29 14:31:34,68620.4,1.1584091258805682
2024/05/29 14:32:34,68617,1.1582943351345676
2024/05/29 14:33:34,68612.7,1.1581491667483024
2024/05/29 14:34:37,68634,1.1588683457424405
2024/05/29 14:35:38,68624.8,1.1585576870538035
2024/05/29 14:36:38,68616.1,1.1582639503009262
2024/05/29 14:37:40,68617.2,1.1583010873739437
2024/05/29 14:38:41,68609.4,1.1580377646218358
2024/05/29 14:39:42,68606.2,1.1579297434344236
2024/05/29 14:40:42,68610,1.158058019155382
2024/05/29 14:41:42,68561.7,1.1564280959933657
2024/05/29 14:42:43,68594.6,1.1575382088653152
2024/05/29 14:43:43,68563.9,1.1565023118494266
2024/05/29 14:44:45,68533,1.1554601345869833
2024/05/29 14:45:45,68553.1,1.1561380023146792
2024/05/29 14:46:46,68525.4,1.1552038781817857
2024/05/29 14:47:46,68554.3,1.1561784783178202
2024/05/29 14:48:47,68529.1,1.155328631039633
2024/05/29 14:49:47,68488.8,1.1539701992608613
2024/05/29 14:50:47,68517.2,1.1549274228810122
2024/05/29 14:51:48,68539.3,1.1556725792029432
2024/05/29 14:52:49,68560.4,1.156384242288682
2024/05/29 14:53:50,68582.6,1.1571332427746366
2024/05/29 14:54:51,68566.2,1.1565799036997102
2024/05/29 14:55:51,68552.9,1.1561312563830384
2024/05/29 14:56:51,68524.1,1.1551600476956716
2024/05/29 14:57:52,68553.4,1.156148121249041
2024/05/29 14:58:52,68540.7,1.155719791769605
2024/05/29 14:59:52,68529.1,1.155328631039633
2024/05/29 15:00:53,68497.6,1.1542667613308095
2024/05/29 15:01:53,68498.4,1.154293723408355
2024/05/29 15:02:54,68498.9,1.1543105748667284
2024/05/29 15:03:54,68530.2,1.1553657210260415
2024/05/29 15:04:54,68511,1.1547184176662888
2024/05/29 15:05:55,68491.4,1.1540578159067303
2024/05/29 15:06:55,68350.9,1.1493279136200634
2024/05/29 15:07:55,68427.6,1.151908798778749
2024/05/29 15:08:56,68277.5,1.146860780849252
2024/05/29 15:09:56,68346.5,1.1491799454133638
2024/05/29 15:10:57,68334.4,1.148773081961143
2024/05/29 15:11:57,68377.6,1.1502260158822315
2024/05/29 15:12:57,68366.9,1.1498660601244115
2024/05/29 15:13:58,68373.1,1.1500746257558752
2024/05/29 15:14:58,68374,1.1501049029840689
2024/05/29 15:15:59,68389.5,1.1506264066724305
2024/05/29 15:16:59,68392.4,1.1507239914574285
2024/05/29 15:17:59,68382.2,1.150380780531661
2024/05/29 15:19:00,68396.4,1.150858597950793
2024/05/29 15:20:00,68410.3,1.1513264167253656
2024/05/29 15:21:01,68400.2,1.1509864814112711
2024/05/29 15:22:01,68397.5,1.150895616116593
2024/05/29 15:23:01,68371.5,1.1500208005564654
2024/05/29 15:24:02,68412,1.1513836384954026
2024/05/29 15:25:02,68380.6,1.1503269481683955
2024/05/29 15:26:03,68250.8,1.1459639936024095
2024/05/29 15:27:03,68248.9,1.1459001906497397
2024/05/29 15:28:03,68228,1.145198475399797
2024/05/29 15:29:04,68217.4,1.1448426636842273
2024/05/29 15:30:04,68161.9,1.1429805897545686
2024/05/29 15:31:04,68165.2,1.1430912652859517
2024/05/29 15:32:05,68147.5,1.1424977046846818
2024/05/29 15:33:05,68227.3,1.1451749766948525
2024/05/29 15:34:06,68221.4,1.1449769257614357
2024/05/29 15:35:06,68234.1,1.14540326003316
2024/05/29 15:36:06,68209.7,1.1445842313487808
2024/05/29 15:37:07,68238.2,1.1455409124519835
2024/05/29 15:38:07,68250,1.1459371289847953
2024/05/29 15:39:08,68220.3,1.1449400029054269
2024/05/29 15:40:08,68192.4,1.1440037040600413
2024/05/29 15:41:08,68225.8,1.1451246231389516
2024/05/29 15:42:09,68230.3,1.1452756871278096
2024/05/29 15:43:09,68227.8,1.1451917614594973
2024/05/29 15:44:09,68206.9,1.1444902631868121
2024/05/29 15:45:10,68220.1,1.1449332897228428
2024/05/29 15:46:10,68197,1.1441580495451689
2024/05/29 15:47:11,68160,1.142916869909518
2024/05/29 15:48:11,68133.5,1.1420283309031465
2024/05/29 15:49:11,68199.9,1.1442553596582823
